 7313158.788783 1.385E-27 2.314E-02.04330.043  426.22340.65-.007800       b      0       X      0                R 17Q 18     d65665349271512 1 2   222.0  222.0
 7213158.842190 7.045E-27 2.128E-02.04330.043  414.79400.65-.007800       b      0       X      0                R 17Q 18     d68675349271512 1 2    37.0   37.0
 7113159.140492 3.232E-27 2.107E-02.02550.029 2012.89140.63-.010500       b      0       X      0                R 37R 37     d57665349261512 1 2    77.0   75.0
 7113159.431073 1.227E-27 2.182E-02.02460.029 2229.76490.63-.010000       b      0       X      0                R 39Q 40     d57665349261512 1 2    81.0   81.0
 7213159.513361 3.601E-27 2.003E-02.04090.041  571.34600.63-.007300       b      0       X      0                R 20R 20     d68675349271512 1 2    43.0   41.0
 7313159.528459 6.925E-28 2.176E-02.04090.041  587.03090.63-.007300       b      0       X      0                R 20R 20     d65665349271512 1 2   258.0  246.0
 7313159.844623 1.144E-27 2.314E-02.04260.042  476.34000.64-.008300       b      0       X      0                R 18Q 19     d65665349271512 1 2   234.0  234.0
 7213159.871230 5.861E-27 2.129E-02.04260.042  463.56720.64-.008300       b      0       X      0                R 18Q 19     d68675349271512 1 2    39.0   39.0
 7213160.257359 2.867E-27 2.009E-02.03990.040  628.21600.63-.008300       b      0       X      0                R 21R 21     d58675349271512 1 2    45.0   43.0
 7313160.290848 5.473E-28 2.183E-02.03990.040  645.46600.63-.008300       b      0       X      0                R 21R 21     d65665349271512 1 2   270.0  258.0
 7113160.343311 1.300E-24 2.051E-02.03990.040  664.25950.63-.008300       b      0       X      0                R 21R 21     d68775349291512 1 2    45.0   43.0
 7113160.520958 2.820E-29 2.749E-07.04340.043  544.86220.65-.007800       b      0       X      0                R 19S 18     q6766534928 7 4 1 2    41.0   37.0
 7313160.738099 4.186E-30 2.238E-02.02660.030 1752.67620.63-.010500       b      0       X      0                R 35R 35     d55665349271512 1 2   438.0  426.0
 7113160.739952 8.455E-27 2.103E-02.02660.030 1804.87450.63-.010500       b      0       X      0                R 35R 35     d58665349291512 1 2    73.0   71.0
 7213160.746420 2.534E-29 2.062E-02.02660.030 1705.85160.63-.010500       b      0       X      0                R 35R 35     d57675349271512 1 2    73.0   71.0
 7313160.805948 9.306E-28 2.316E-02.04160.042  529.22850.64-.008500       b      0       X      0                R 19Q 20     d65665349271512 1 2   246.0  246.0
 7213160.808452 4.799E-27 2.130E-02.04160.042  515.03850.64-.008500       b      0       X      0                R 19Q 20     d68675349271512 1 2    41.0   41.0
 7113160.818044 2.250E-24 2.178E-02.04160.042  544.56510.64-.008500       b      0       X      0                R 19Q 20     d68775349291512 1 2    41.0   41.0
 7213160.908572 2.248E-27 2.015E-02.03890.040  687.77770.63-.008700       b      0       X      0                R 22R 22     d57675349271512 1 2    47.0   45.0
 7313160.957702 4.257E-28 2.189E-02.03890.040  706.66640.63-.008700       b      0       X      0                R 22R 22     d65665349271512 1 2   282.0  270.0
 7213161.339436 3.892E-29 2.059E-02.02720.031 1611.54210.63-.010200       b      0       X      0                R 34R 34     d57675349271512 1 2    71.0   69.0
 7313161.353397 6.514E-30 2.236E-02.02720.031 1655.78480.63-.010200       b      0       X      0                R 34R 34     d55665349271512 1 2   426.0  414.0
 7113161.440760 3.384E-27 2.182E-02.02550.029 2010.59110.63-.010000       b      0       X      0                R 37Q 38     d57665349261512 1 2    77.0   77.0
 7213161.466631 1.736E-27 2.020E-02.03750.039  750.02890.63-.009100       b      0       X      0                R 23R 23     d57675349271512 1 2    49.0   47.0
 7313161.528632 3.261E-28 2.195E-02.03750.039  770.62980.63-.009100       b      0       X      0                R 23R 23     d65665349271512 1 2   294.0  282.0
 7113161.613020 7.603E-25 2.062E-02.03750.039  793.20870.63-.009100       b      0       X      0                R 23R 23     d68775349291512 1 2    49.0   47.0
 7213161.653533 3.869E-27 2.131E-02.04090.041  569.20590.63-.008900       b      0       X      0                R 20Q 21     d68675349271512 1 2    43.0   43.0
 7313161.672417 7.449E-28 2.317E-02.04090.041  584.88700.63-.008900       b      0       X      0                R 20Q 21     d65665349271512 1 2   258.0  258.0
 7213161.833911 5.899E-29 2.057E-02.02780.032 1519.88670.63-.010100       b      0       X      0                R 33R 33     d57675349271512 1 2    69.0   67.0
 7313161.867075 9.993E-30 2.234E-02.02780.032 1561.61900.63-.010100       b      0       X      0                R 33R 33     d55665349271512 1 2   414.0  402.0
 7113161.916510 2.075E-26 2.099E-02.02780.032 1608.06610.63-.010100       b      0       X      0                R 33R 33     d58775349291512 1 2    69.0   67.0
 7213161.931156 1.321E-27 2.025E-02.03650.038  814.96720.63-.009200       b      0       X      0                R 24R 24     d57675349271512 1 2    51.0   49.0
 7313162.003234 2.460E-28 2.201E-02.03650.038  837.35360.63-.009200       b      0       X      0                R 24R 24     d55665349271512 1 2   306.0  294.0
 7113162.166945 1.760E-29 2.769E-07.04170.042  662.43590.64-.008500       b      0       X      0                R 21S 20     q6766534928 7 4 1 2    45.0   41.0
 7213162.230363 8.817E-29 2.054E-02.02860.032 1430.88890.63-.010000       b      0       X      0                R 32R 32     d57675349271512 1 2    67.0   65.0
 7313162.279680 1.512E-29 2.232E-02.02860.032 1470.18240.63-.010000       b      0       X      0                R 32R 32     d55665349271512 1 2   402.0  390.0
 7213162.301753 9.906E-28 2.030E-02.03550.037  882.59010.63-.009300       b      0       X      0                R 25R 25     d57675349271512 1 2    53.0   51.0
 7313162.381093 1.828E-28 2.206E-02.03550.037  906.83530.63-.009300       b      0       X      0                R 25R 25     d55665349271512 1 2   318.0  306.0
 7213162.406136 3.073E-27 2.132E-02.03990.040  626.06720.63-.008900       b      0       X      0                R 21Q 22     d58675349271512 1 2    45.0   45.0
 7313162.443674 5.870E-28 2.318E-02.03990.040  643.31320.63-.008900       b      0       X      0                R 21Q 22     d65665349271512 1 2   270.0  270.0
 7113162.484731 4.177E-25 2.072E-02.03550.037  933.53090.63-.009300       b      0       X      0                R 25R 25     d68775349291512 1 2    53.0   51.0
 7113162.500767 1.395E-24 2.179E-02.03990.040  662.10200.63-.008900       b      0       X      0                R 21Q 22     d68775349291512 1 2    45.0   45.0
 7213162.529298 1.300E-28 2.052E-02.02940.033 1344.55200.63-.009900       b      0       X      0                R 31R 31     d57675349271512 1 2    65.0   63.0
 7213162.578017 7.319E-28 2.035E-02.03410.036  952.89500.63-.009400       b      0       X      0                R 26R 26     d57675349271512 1 2    55.0   53.0
 7313162.591747 2.254E-29 2.228E-02.02940.033 1381.47870.63-.009900       b      0       X      0                R 31R 31     d55665349271512 1 2   390.0  378.0
 7313162.661780 1.338E-28 2.211E-02.03410.036  979.07200.63-.009400       b      0       X      0                R 26R 26     d55665349271512 1 2   330.0  318.0
 7113162.674891 4.806E-26 2.093E-02.02940.033 1422.49830.63-.009900       b      0       X      0                R 31R 31     d58775349291512 1 2    65.0   63.0
 7213162.731209 1.889E-28 2.049E-02.03030.033 1260.87940.63-.009800       b      0       X      0                R 30R 30     d57675349271512 1 2    63.0   61.0
 7213162.759530 5.331E-28 2.039E-02.03320.035 1025.87920.63-.009500       b      0       X      0                R 27R 27     d57675349271512 1 2    57.0   55.0
 7313162.803797 3.313E-29 2.225E-02.03030.033 1295.51140.63-.009800       b      0       X      0                R 30R 30     d55665349271512 1 2   378.0  366.0
 7213162.836575 2.708E-28 2.046E-02.03120.034 1179.87440.63-.009700       b      0       X      0                R 29R 29     d57675349271512 1 2    61.0   59.0
 7313162.844856 9.646E-29 2.214E-02.03320.035 1054.06100.63-.009500       b      0       X      0                R 27R 27     d55665349271512 1 2   342.0  330.0
 7213162.845864 3.826E-28 2.042E-02.03220.035 1101.54000.63-.009600       b      0       X      0                R 28R 28     d57675349271512 1 2    59.0   57.0
 7313162.916338 4.800E-29 2.222E-02.03120.034 1212.28380.63-.009700       b      0       X      0                R 29R 29     d55665349271512 1 2   366.0  354.0
 7313162.929864 6.855E-29 2.218E-02.03220.035 1131.79930.63-.009600       b      0       X      0                R 28R 28     d55665349271512 1 2   354.0  342.0
 7113162.954856 2.158E-25 2.080E-02.03320.035 1085.20330.63-.009500       b      0       X      0                R 27R 27     d58775349291512 1 2    57.0   55.0
 7313163.012177 4.390E-30 2.322E-02.02660.030 1750.40210.63-.010000       b      0       X      0                R 35Q 36     d55665349271512 1 2   438.0  438.0
 7213163.012976 2.655E-29 2.137E-02.02660.030 1703.58510.63-.010000       b      0       X      0                R 35Q 36     d57675349271512 1 2    73.0   73.0
 7113163.019587 1.049E-25 2.088E-02.03120.034 1248.20130.63-.009700       b      0       X      0                R 29R 29     d58775349291512 1 2    61.0   59.0
 7113163.022564 8.818E-27 2.183E-02.02660.030 1802.59190.63-.010000       b      0       X      0                R 35Q 36     d57665349261512 1 2    73.0   73.0
 7213163.065911 2.403E-27 2.132E-02.03890.040  685.62040.63-.008900       b      0       X      0                R 22Q 23     d57675349271512 1 2    47.0   47.0
 7313163.119351 4.554E-28 2.318E-02.03890.040  704.50480.63-.008900       b      0       X      0                R 22Q 23     d65665349271512 1 2   282.0  282.0
 7113163.418603 1.030E-29 2.786E-07.03980.041  791.40310.63-.008900       b      0       X      0                R 23S 22     q6766534928 7 4 1 2    49.0   45.0
 7213163.597666 4.083E-29 2.137E-02.02720.031 1609.28390.63-.009700       b      0       X      0                R 34Q 35     d57675349271512 1 2    71.0   71.0
 7313163.618909 6.837E-30 2.322E-02.02720.031 1653.51930.63-.009700       b      0       X      0                R 34Q 35     d55665349271512 1 2   426.0  426.0
 7213163.632496 1.851E-27 2.132E-02.03750.039  747.86300.63-.008900       b      0       X      0                R 23Q 24     d57675349271512 1 2    49.0   49.0
 7313163.699063 3.480E-28 2.319E-02.03750.039  768.45940.63-.008900       b      0       X      0                R 23Q 24     d65665349271512 1 2   294.0  294.0
 7113163.788661 8.122E-25 2.181E-02.03750.039  791.03310.63-.008900       b      0       X      0                R 23Q 24     d68775349291512 1 2    49.0   49.0
 7113164.041136 1.400E-29 3.301E-08.05300.053   16.38760.72-.006450       b      0       X      0                T  3S  4     q6766534928 7 4 1 2    13.0    9.0
 7213164.083808 6.194E-29 2.137E-02.02780.032 1517.63680.63-.009600       b      0       X      0                R 33Q 34     d57675349271512 1 2    69.0   69.0
 7213164.105514 1.406E-27 2.134E-02.03650.038  812.79280.63-.008900       b      0       X      0                R 24Q 25     d57675349271512 1 2    51.0   51.0
 7313164.124012 1.050E-29 2.322E-02.02780.032 1559.36200.63-.009600       b      0       X      0                R 33Q 34     d55665349271512 1 2   414.0  414.0
 7113164.181438 2.182E-26 2.183E-02.02780.032 1605.80120.63-.009600       b      0       X      0                R 33Q 34     d58775349291512 1 2    69.0   69.0
 7313164.182413 2.620E-28 2.320E-02.03650.038  835.17440.63-.008900       b      0       X      0                R 24Q 25     d55665349271512 1 2   306.0  306.0
 7113164.272493 5.680E-30 2.811E-07.03760.039  931.74310.63-.008900       b      0       X      0                R 25S 24     q6766534928 7 4 1 2    53.0   49.0
 7213164.471920 9.269E-29 2.137E-02.02860.032 1428.64730.63-.009500       b      0       X      0                R 32Q 33     d57675349271512 1 2    67.0   67.0
 7213164.484577 1.052E-27 2.134E-02.03550.037  880.40720.63-.009100       b      0       X      0                R 25Q 26     d57675349271512 1 2    53.0   53.0
 7313164.528034 1.590E-29 2.322E-02.02860.032 1467.93400.63-.009500       b      0       X      0                R 32Q 33     d55665349271512 1 2   402.0  402.0
 7313164.568990 1.942E-28 2.320E-02.03550.037  904.64740.63-.009100       b      0       X      0                R 25Q 26     d55665349271512 1 2   318.0  318.0
 7113164.678407 4.443E-25 2.181E-02.03550.037  931.33720.63-.009100       b      0       X      0                R 25Q 26     d68775349291512 1 2    53.0   53.0
 7113164.724977 2.930E-30 2.818E-07.03540.037 1083.43320.63-.009100       b      0       X      0                R 27S 26     q5766534928 7 4 1 2    57.0   53.0
 7213164.762505 1.368E-28 2.137E-02.02940.033 1342.31880.63-.009400       b      0       X      0                R 31Q 32     d57675349271512 1 2    65.0   65.0
 7213164.769282 7.759E-28 2.135E-02.03410.036  950.70370.63-.009100       b      0       X      0                R 26Q 27     d57675349271512 1 2    55.0   55.0
 7113164.772212 1.420E-30 2.819E-07.03320.036 1246.44860.63-.009100       b      0       X      0                R 29S 28     q5766534928 7 4 1 2    61.0   57.0
 7313164.831509 2.374E-29 2.322E-02.02940.033 1379.23890.63-.009400       b      0       X      0                R 31Q 32     d55665349271512 1 2   390.0  390.0
 7313164.858370 1.419E-28 2.320E-02.03410.036  976.87540.63-.009100       b      0       X      0                R 26Q 27     d55665349271512 1 2   330.0  330.0
 7113164.922099 5.065E-26 2.183E-02.02940.033 1420.25110.63-.009400       b      0       X      0                R 31Q 32     d58775349291512 1 2    65.0   65.0
 7213164.956055 1.991E-28 2.137E-02.03030.033 1258.65460.63-.009300       b      0       X      0                R 30Q 31     d57675349271512 1 2    63.0   63.0
 7213164.959216 5.641E-28 2.135E-02.03320.035 1023.67950.63-.009100       b      0       X      0                R 27Q 28     d57675349271512 1 2    57.0   57.0
 7313165.034955 3.494E-29 2.322E-02.03030.033 1293.28020.63-.009300       b      0       X      0                R 30Q 31     d55665349271512 1 2   378.0  378.0
 7313165.050115 1.022E-28 2.322E-02.03320.035 1051.85580.63-.009100       b      0       X      0                R 27Q 28     d55665349271512 1 2   342.0  342.0
 7213165.053049 2.857E-28 2.136E-02.03120.034 1177.65790.63-.009300       b      0       X      0                R 29Q 30     d57675349271512 1 2    61.0   61.0
 7213165.053952 4.043E-28 2.136E-02.03220.035 1099.33190.63-.009200       b      0       X      0                R 28Q 29     d57675349271512 1 2    59.0   59.0
 7313165.138879 5.069E-29 2.322E-02.03120.034 1210.06130.63-.009300       b      0       X      0                R 29Q 30     d55665349271512 1 2   366.0  366.0
 7313165.143773 7.249E-29 2.322E-02.03220.035 1129.58540.63-.009200       b      0       X      0                R 28Q 29     d55665349271512 1 2   354.0  354.0
 7113165.166455 2.287E-25 2.183E-02.03320.035 1082.99170.63-.009100       b      0       X      0                R 27Q 28     d58775349291512 1 2    57.0   57.0
 7113165.249023 1.109E-25 2.183E-02.03120.034 1245.97180.63-.009300       b      0       X      0                R 29Q 30     d58775349291512 1 2    61.0   61.0
 7113179.923894 1.980E-29 4.057E-08.05070.051   42.22400.73-.007100       b      0       X      0                T  5S  6     q6766534928 7 4 1 2    17.0   13.0
 7113195.413594 2.270E-29 4.525E-08.04910.049   79.56460.74-.007300       b      0       X      0                T  7S  8     q6766534928 7 4 1 2    21.0   17.0
 7113210.512238 2.280E-29 4.852E-08.04780.048  128.39770.73-.007500       b      0       X      0                T  9S 10     q6766534928 7 4 1 2    25.0   21.0
 7113225.217929 2.070E-29 5.103E-08.04680.047  188.71340.72-.007400       b      0       X      0                T 11S 12     q6766534928 7 4 1 2    29.0   25.0
 7113239.527420 1.720E-29 5.293E-08.04580.046  260.50090.67-.007400       b      0       X      0                T 13S 14     q6766534928 7 4 1 2    33.0   29.0
 7113253.436812 1.320E-29 5.441E-08.04470.044  343.74810.65-.007400       b      0       X      0                T 15S 16     q6766534928 7 4 1 2    37.0   33.0
 7113266.941789 9.460E-30 5.588E-08.04340.043  438.44130.65-.007800       b      0       X      0                T 17S 18     q6766534928 7 4 1 2    41.0   37.0
 7113280.037717 6.320E-30 5.708E-08.04170.042  544.56510.64-.008500       b      0       X      0                T 19S 20     q6766534928 7 4 1 2    45.0   41.0
 7113292.719694 3.950E-30 5.812E-08.03980.041  662.10200.63-.008900       b      0       X      0                T 21S 22     q5766534928 7 4 1 2    49.0   45.0
 7113304.982562 2.310E-30 5.892E-08.03760.039  791.03310.63-.008900       b      0       X      0                T 23S 24     q5766534928 7 4 1 2    53.0   49.0
 7113316.820927 1.270E-30 5.968E-08.03540.037  931.33720.63-.009100       b      0       X      0                T 25S 26     q5766534928 7 4 1 2    57.0   53.0
 7113328.229158 6.610E-31 6.076E-08.03320.036 1082.99170.63-.009100       b      0       X      0                T 27S 28     q5766534928 7 4 1 2    61.0   57.0
 7113339.201391 3.180E-31 6.068E-08.03120.034 1245.97180.63-.009300       b      0       X      0                T 29S 30     q5766534928 7 4 1 2    65.0   61.0
 7114234.658659 2.719E-29 3.151E-03.03950.039 2479.64680.71-.011000       b      2       X      1                P 25P 25     d4455124921 9 6 0 4    49.0   51.0
 7114236.450483 2.606E-29 2.995E-03.03950.039 2477.85490.71-.011000       b      2       X      1                P 25Q 24     d4455124921 9 6 0 4    49.0   49.0
 7114246.664500 4.931E-29 3.175E-03.04180.041 2340.87400.71-.011000       b      2       X      1                P 23P 23     d4455124921 9 6 0 4    45.0   47.0
 7114248.474140 4.706E-29 3.004E-03.04180.041 2339.06440.71-.011000       b      2       X      1                P 23Q 22     d4455124921 9 6 0 4    45.0   45.0
 7114258.128282 8.409E-29 3.202E-03.04380.042 2213.34780.71-.011000       b      2       X      1                P 21P 21     d4455124921 9 6 0 4    41.0   43.0
 7114259.955965 7.984E-29 3.014E-03.04380.042 2211.52010.71-.011000       b      2       X      1                P 21Q 20     d4455124921 9 6 0 4    41.0   41.0
 7114269.051577 1.346E-28 3.233E-03.04560.043 2097.08890.71-.010409       b      2       X      1                P 19P 19     d4453124921 9 4 0 4    37.0   39.0
 7114270.897596 1.270E-28 3.024E-03.04560.043 2095.24290.71-.010409       b      2       X      1                P 19Q 18     d4453124921 9 4 0 4    37.0   37.0
 7114279.435714 2.020E-28 3.271E-03.04700.045 1992.11650.71-.010333       b      2       X      1                P 17P 17     d4453124921 9 4 0 4    33.0   35.0
 7114281.300469 1.891E-28 3.035E-03.04700.045 1990.25170.71-.010333       b      2       X      1                P 17Q 16     d4453124921 9 4 0 4    33.0   33.0
 7114284.825910 9.050E-30 1.810E-03.02200.028 2703.84430.71-.012200       b      1       X      0                P 43P 43     d4522124921 9 6 3 5    85.0   87.0
 7114286.458489 8.853E-30 1.757E-03.02200.028 2702.21170.71-.012200       b      1       X      0                P 43Q 42     d4522124921 9 6 3 5    85.0   85.0
 7114289.281787 2.832E-28 3.314E-03.04810.046 1898.44770.71-.010237       b      2       X      1                P 15P 15     d4453124921 9 4 0 4    29.0   31.0
 7114291.165835 2.626E-28 3.046E-03.04810.046 1896.56370.71-.010237       b      2       X      1                P 15Q 14     d4453124921 9 4 0 4    29.0   29.0
 7114298.590652 3.701E-28 3.371E-03.04920.047 1816.09790.71-.010097       b      2       X      1                P 13P 13     d4453124921 9 4 0 4    25.0   27.0
 7114300.494813 3.388E-28 3.058E-03.04920.047 1814.19370.71-.010097       b      2       X      1                P 13Q 12     d4453124921 9 4 0 4    25.0   25.0
 7114301.441967 2.796E-29 1.820E-03.02200.029 2462.41300.71-.012200       b      1       X      0                P 41P 41     d4552124921 9 6 3 5    81.0   83.0
 7114303.091519 2.732E-29 1.764E-03.02200.029 2460.76340.71-.012200       b      1       X      0                P 41Q 40     d4552124921 9 6 3 5    81.0   81.0
 7114307.362932 4.482E-28 3.445E-03.05020.048 1745.08060.71-.009889       b      2       X      1                P 11P 11     d4453124921 9 4 0 4    21.0   23.0
 7114309.288487 4.034E-28 3.073E-03.05020.048 1743.15500.71-.009889       b      2       X      1                P 11Q 10     d4453124921 9 4 0 4    21.0   21.0
 7114315.599016 4.995E-28 3.553E-03.05150.049 1685.40730.71-.009588       b      2       X      1                P  9P  9     d4453124921 9 4 0 4    17.0   19.0
 7114317.513666 8.168E-29 1.829E-03.02360.029 2232.08280.71-.012200       b      1       X      0                P 39P 39     d4552124921 9 6 3 5    77.0   79.0
 7114317.548145 4.387E-28 3.092E-03.05150.049 1683.45810.71-.009588       b      2       X      1                P  9Q  8     d4453124921 9 4 0 4    17.0   17.0
 7114319.180234 7.967E-29 1.770E-03.02360.029 2230.41620.71-.012200       b      1       X      0                P 39Q 38     d4552124921 9 6 3 5    77.0   77.0
 7114323.299065 5.057E-28 3.723E-03.05320.051 1637.08780.71-.009171       b      2       X      1                P  7P  7     d4453124921 9 4 0 4    13.0   15.0
 7114325.275950 4.275E-28 3.118E-03.05320.051 1635.11090.71-.009171       b      2       X      1                P  7Q  6     d4453124921 9 4 0 4    13.0   13.0
 7114330.463005 4.541E-28 4.039E-03.05560.053 1600.13010.71-.008612       b      2       X      1                P  5P  5     d4453124921 9 4 0 4     9.0   11.0
 7114332.477428 3.592E-28 3.165E-03.05560.053 1598.11570.71-.008612       b      2       X      1                P  5Q  4     d4453124921 9 4 0 4     9.0    9.0
 7114333.044606 2.254E-28 1.839E-03.02520.030 2012.89140.71-.012200       b      1       X      0                P 37P 37     d4552124921 9 6 3 5    73.0   75.0
 7114334.728244 2.195E-28 1.776E-03.02520.030 2011.20770.71-.012200       b      1       X      0                P 37Q 36     d4552124921 9 6 3 5    73.0   73.0
 7114337.090535 3.430E-28 4.854E-03.05910.055 1574.54010.71-.007888       b      2       X      1                P  3P  3     d4453124921 9 4 0 4     5.0    7.0
 7114339.176167 2.340E-28 3.279E-03.05910.055 1572.45450.71-.007888       b      2       X      1                P  3Q  2     d4453124921 9 4 0 4     5.0    5.0
 7214341.883025 6.330E-30 1.862E-03.02930.033 1430.88890.71-.011468       b      1       X      0                P 32P 32     d4552124921 9 6 3 5    63.0   65.0
 7114343.181176 1.838E-28 1.215E-02.06040.059 1560.32210.71-.007500       b      2       X      1                P  1P  1     d4455124921 9 6 0 4     1.0    3.0
 7214343.623197 6.139E-30 1.791E-03.02930.033 1429.14870.71-.011346       b      1       X      0                P 32Q 31     d4552124921 9 6 3 5    63.0   63.0
 7114348.038135 5.877E-28 1.849E-03.02680.032 1804.87450.71-.011834       b      1       X      0                P 35P 35     d4552124921 9 6 3 5    69.0   71.0
 7214348.363897 9.342E-30 1.867E-03.03010.034 1344.55200.71-.011346       b      1       X      0                P 31P 31     d4552124921 9 6 3 5    61.0   63.0
 7114349.738903 5.711E-28 1.783E-03.02680.032 1803.17370.71-.011712       b      1       X      0                P 35Q 34     d4552124921 9 6 3 5    69.0   69.0
 7214350.112214 9.050E-30 1.794E-03.03010.034 1342.80370.71-.011346       b      1       X      0                P 31Q 30     d4552124921 9 6 3 5    61.0   61.0
 7114351.308530 9.198E-29 1.217E-03.05910.055 1560.32210.71-.007888       b      2       X      1                R  1R  1     d4453124921 9 4 0 4     5.0    3.0
 7114353.193646 2.134E-28 2.799E-03.05910.055 1558.43700.71-.007888       b      2       X      1                R  1Q  2     d4453124921 9 4 0 4     5.0    5.0
 7214354.721131 1.360E-29 1.873E-03.03100.035 1260.87940.71-.011346       b      1       X      0                P 30P 30     d4552124921 9 6 3 5    59.0   61.0
 7114356.052955 2.576E-28 2.031E-03.05560.053 1574.54010.71-.008612       b      2       X      1                R  3R  3     d4453124921 9 4 0 4     9.0    7.0
 7214356.477614 1.316E-29 1.797E-03.03100.035 1259.12300.71-.011224       b      1       X      0                P 30Q 29     d4552124921 9 6 3 5    59.0   59.0
 7114358.009338 3.729E-28 2.913E-03.05560.053 1572.58380.71-.008612       b      2       X      1                R  3Q  4     d4453124921 9 4 0 4     9.0    9.0
 7114360.256788 3.792E-28 2.345E-03.05320.051 1600.13010.71-.009171       b      2       X      1                R  5R  5     d4453124921 9 4 0 4    13.0   11.0
 7214360.954994 1.952E-29 1.879E-03.03190.036 1179.87440.71-.011224       b      1       X      0                P 29P 29     d4552124921 9 6 3 5    57.0   59.0
 7114362.250799 4.827E-28 2.957E-03.05320.051 1598.13610.71-.009171       b      2       X      1                R  5Q  6     d4453124921 9 4 0 4    13.0   13.0
 7114362.497349 1.446E-27 1.859E-03.02850.033 1608.06610.71-.011590       b      1       X      0                P 33P 33     d4552124921 9 6 3 5    65.0   67.0
 7214362.719668 1.886E-29 1.800E-03.03190.036 1178.10970.71-.011102       b      1       X      0                P 29Q 28     d4552124921 9 6 3 5    57.0   57.0
 7114363.918470 4.437E-28 2.512E-03.05150.049 1637.08780.71-.009588       b      2       X      1                R  7R  7     d4453124921 9 4 0 4    17.0   15.0
 7114364.215315 1.402E-27 1.788E-03.02850.033 1606.34820.71-.011468       b      1       X      0                P 33Q 32     d4552124921 9 6 3 5    65.0   65.0
 7114365.940363 5.315E-28 2.981E-03.05150.049 1635.06590.71-.009588       b      2       X      1                R  7Q  8     d4453124921 9 4 0 4    17.0   17.0
 7114367.036216 4.512E-28 2.617E-03.05020.048 1685.40730.71-.009889       b      2       X      1                R  9R  9     d4453124921 9 4 0 4    21.0   19.0
 7214367.065743 2.762E-29 1.884E-03.03270.036 1101.54000.71-.011102       b      1       X      0                P 28P 28     d4552124921 9 6 3 5    55.0   57.0
 7214368.838633 2.665E-29 1.803E-03.03270.036 1099.76710.71-.011102       b      1       X      0                P 28Q 27     d4552124921 9 6 3 5    55.0   55.0
 7114369.081839 5.217E-28 2.997E-03.05020.048 1683.36160.71-.009889       b      2       X      1                R  9Q 10     d4453124921 9 4 0 4    21.0   21.0
 7114369.608006 4.127E-28 2.688E-03.04920.047 1745.08060.71-.010097       b      2       X      1                R 11R 11     d4453124921 9 4 0 4    25.0   23.0
 7114371.631593 3.454E-28 2.740E-03.04810.046 1816.09790.71-.010237       b      2       X      1                R 13R 13     d4453124921 9 4 0 4    29.0   27.0
 7114371.675215 4.662E-28 3.007E-03.04920.047 1743.01330.71-.010097       b      2       X      1                R 11Q 12     d4453124921 9 4 0 4    25.0   25.0
 7114372.105397 2.640E-29 2.883E-03.03720.038 2479.64680.71-.011000       b      2       X      1                R 25R 25     d4455124921 9 6 0 4    53.0   51.0
 7214373.053620 3.854E-29 1.890E-03.03360.037 1025.87920.71-.011102       b      1       X      0                P 27P 27     d4552124921 9 6 3 5    53.0   55.0
 7114373.104494 2.671E-28 2.779E-03.04700.045 1898.44770.71-.010333       b      2       X      1                R 15R 15     d4453124921 9 4 0 4    33.0   31.0
 7114373.431397 4.768E-29 2.870E-03.03950.039 2340.87400.71-.011000       b      2       X      1                R 23R 23     d4455124921 9 6 0 4    49.0   47.0
 7114373.719139 3.839E-28 3.015E-03.04810.046 1814.01040.71-.010237       b      2       X      1                R 13Q 14     d4453124921 9 4 0 4    29.0   29.0
 7114374.023996 1.920E-28 2.809E-03.04560.043 1992.11650.71-.010409       b      2       X      1                R 17R 17     d4453124921 9 4 0 4    37.0   35.0
 7114374.190756 8.092E-29 2.854E-03.04180.041 2213.34780.71-.011000       b      2       X      1                R 21R 21     d4455124921 9 6 0 4    45.0   43.0
 7114374.304856 2.807E-29 3.034E-03.03720.038 2477.44730.71-.011000       b      2       X      1                R 25Q 26     d4455124921 9 6 0 4    53.0   53.0
 7114374.387146 1.288E-28 2.833E-03.04380.042 2097.08890.71-.011000       b      2       X      1                R 19R 19     d4455124921 9 6 0 4    41.0   39.0
 7214374.834753 3.712E-29 1.805E-03.03360.037 1024.09810.71-.011102       b      1       X      0                P 27Q 26     d4552124921 9 6 3 5    53.0   53.0
 7114375.211592 2.933E-28 3.021E-03.04700.045 1896.34060.71-.010333       b      2       X      1                R 15Q 16     d4453124921 9 4 0 4    33.0   33.0
 7114375.612791 5.092E-29 3.033E-03.03950.039 2338.69260.71-.011000       b      2       X      1                R 23Q 24     d4455124921 9 6 0 4    49.0   49.0
 7114376.150120 2.089E-28 3.026E-03.04560.043 1989.99040.71-.010409       b      2       X      1                R 17Q 18     d4453124921 9 4 0 4    37.0   37.0
 7114376.353941 8.685E-29 3.032E-03.04180.041 2211.18460.71-.011000       b      2       X      1                R 21Q 22     d4455124921 9 6 0 4    45.0   45.0
 7114376.425095 3.358E-27 1.871E-03.03010.034 1422.49830.71-.011346       b      1       X      0                P 31P 31     d5552124921 9 6 3 5    61.0   63.0
 7114376.531931 1.391E-28 3.029E-03.04380.042 2094.94410.71-.011000       b      2       X      1                R 19Q 20     d4455124921 9 6 0 4    41.0   41.0
 7114378.160342 3.248E-27 1.794E-03.03010.034 1420.76310.71-.011346       b      1       X      0                P 31Q 30     d5552124921 9 6 3 5    61.0   61.0
